restaurant_name,price_level,restaurant_rating,cuisine,trip_advisor_url,address
696. Kfc,,4.5,$,https://www.tripadvisor.com/Restaurant_Review-g46783-d15862519-Reviews-Kfc-Rockaway_Morris_County_New_Jersey.html,"190 Route 46, Rockaway, NJ 07866"
697. Bonji Bowls,,4.0,"Fast Food, Healthy",https://www.tripadvisor.com/Restaurant_Review-g46460-d13950468-Reviews-Bonji_Bowls-Gillette_Morris_County_New_Jersey.html,"977 Valley Rd, Gillette, NJ 07933-1813"
698. Blimpie,,4.5,Menu,https://www.tripadvisor.com/Restaurant_Review-g60906-d4472524-Reviews-Blimpie-Morristown_Morris_County_New_Jersey.html,"5A Washington St, Morristown, NJ 07960-3933"
699. Chipotle Mexican Grill,$,3.5,"Mexican, Fast Food",https://www.tripadvisor.com/Restaurant_Review-g46588-d4938341-Reviews-Chipotle_Mexican_Grill-Madison_Morris_County_New_Jersey.html,"6B Main St, Madison, NJ 07940"
700. Tito's Burritos & Wings Boonton,$,3.5,"Mexican, Fast Food",https://www.tripadvisor.com/Restaurant_Review-g46315-d12512786-Reviews-Tito_s_Burritos_Wings_Boonton-Boonton_Morris_County_New_Jersey.html,"226 Myrtle Ave, Boonton, NJ 07005"
701. Firehouse Subs,,4.5,Fast Food,https://www.tripadvisor.com/Restaurant_Review-g46441-d12209766-Reviews-Firehouse_Subs-Florham_Park_Morris_County_New_Jersey.html,"176 Columbia Turnpike Store #1244, Columbia Turnpike Plaza, Florham Park, NJ 07932-1366"
702. Las Tres Marias,,4.0,,https://www.tripadvisor.com/Restaurant_Review-g46397-d4953261-Reviews-Las_Tres_Marias-Dover_Morris_County_New_Jersey.html,"88 N Sussex St, Dover, NJ 07801-3948"
703. Boston Market,$$ - $$$,3.5,American,https://www.tripadvisor.com/Restaurant_Review-g46401-d7899567-Reviews-Boston_Market-East_Hanover_Morris_County_New_Jersey.html,"332 State Route 10, East Hanover, NJ 07936"
704. Town Cafe,,4.5,Deli,https://www.tripadvisor.com/Restaurant_Review-g46349-d15174969-Reviews-Town_Cafe-Cedar_Knolls_Morris_County_New_Jersey.html,"84 Ridgedale Ave, Cedar Knolls, NJ 07927-1617"
705. Chili's Grill & Bar,$$ - $$$,3.5,"American, Southwestern",https://www.tripadvisor.com/Restaurant_Review-g46778-d4630029-Reviews-Chili_s_Grill_Bar-Riverdale_Morris_County_New_Jersey.html,"58 Route 23 North Riverdale Crossing, Riverdale, NJ 07457"
706. 7-Eleven,,4.5,,https://www.tripadvisor.com/Restaurant_Review-g46332-d13844673-Reviews-7_Eleven-Budd_Lake_Morris_County_New_Jersey.html,"341 Rt 46, Budd Lake, NJ 07828-3205"
707. Palermos Pizzeria and Family Restaurant,,4.5,,https://www.tripadvisor.com/Restaurant_Review-g46925-d15171028-Reviews-Palermos_Pizzeria_and_Family_Restaurant-Whippany_Morris_County_New_Jersey.html,"831 Nj-10 #31, Whippany, NJ 07981"
708. Marino's Pizzeria & Restaurant,,3.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46715-d5426633-Reviews-Marino_s_Pizzeria_Restaurant-Parsippany_Morris_County_New_Jersey.html,"305 Parsippany Rd, Parsippany, NJ 07054-5114"
709. El Paraiso De Alcapulco,,5.0,,https://www.tripadvisor.com/Restaurant_Review-g60906-d5035451-Reviews-El_Paraiso_De_Alcapulco-Morristown_Morris_County_New_Jersey.html,"81 Martin Luther King Ave, Morristown, NJ 07960-3928"
710. IHOP,$$ - $$$,3.0,American,https://www.tripadvisor.com/Restaurant_Review-g46540-d3226949-Reviews-IHOP-Kenvil_Morris_County_New_Jersey.html,"810 US Highway 46, Kenvil, NJ 07847-2632"
711. Hunan Wok,$,3.5,"Chinese, Asian",https://www.tripadvisor.com/Restaurant_Review-g46441-d5088642-Reviews-Hunan_Wok-Florham_Park_Morris_County_New_Jersey.html,"186 Columbia Tpke Ste 4, Florham Park, NJ 07932-1389"
712. Loving Hut,,3.5,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g46563-d5027322-Reviews-Loving_Hut-Ledgewood_Morris_County_New_Jersey.html,"538 State Route 10, Ledgewood, NJ 07852-9733"
713. Stefano's Pizzeria,,4.5,Pizza,https://www.tripadvisor.com/Restaurant_Review-g46748-d14965571-Reviews-Stefano_s_Pizzeria-Pompton_Plains_Morris_County_New_Jersey.html,"569 Route 23 South, Pompton Plains, NJ 07444-1419"
714. A Taste of Reality,,4.5,Menu,https://www.tripadvisor.com/Restaurant_Review-g46543-d15326604-Reviews-A_Taste_of_Reality-Kinnelon_Morris_County_New_Jersey.html,"71 Fayson Lake Rd, Kinnelon, NJ 07405-3128"
715. Smoothie,,4.5,Healthy,https://www.tripadvisor.com/Restaurant_Review-g46392-d15058070-Reviews-Smoothie-Denville_Morris_County_New_Jersey.html,"38 Broadway, Denville, NJ 07834-2704"
716. Breda’s Pizza & Grill,,4.5,Italian,https://www.tripadvisor.com/Restaurant_Review-g46547-d12928804-Reviews-Breda_s_Pizza_Grill-Lake_Hiawatha_Morris_County_New_Jersey.html,"59 N Beverwyck Rd, Lake Hiawatha, NJ 07034-2601"
717. Fortune City,,4.0,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g46872-d4707968-Reviews-Fortune_City-Towaco_Montville_Morris_County_New_Jersey.html,"446 Rt 202 Ste 4, Towaco, Montville, NJ 07082"
718. The Jury Box,,4.5,,https://www.tripadvisor.com/Restaurant_Review-g60906-d14758726-Reviews-The_Jury_Box-Morristown_Morris_County_New_Jersey.html,"50 Washington St, Morristown, NJ 07960-3931"
719. Carvel,,4.5,Cafe,https://www.tripadvisor.com/Restaurant_Review-g46569-d12630018-Reviews-Carvel-Lincoln_Park_Morris_County_New_Jersey.html,"261 Comly Rd, Lincoln Park, NJ 07035-1759"
720. Subway,,3.5,"American, Deli",https://www.tripadvisor.com/Restaurant_Review-g46715-d4538547-Reviews-Subway-Parsippany_Morris_County_New_Jersey.html,"1113 US Highway 46 Unit 6, Parsippany, NJ 07054"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
721. Yuki Yama Sushi,,5.0,"Japanese, Sushi",https://www.tripadvisor.com/Restaurant_Review-g46540-d2428096-Reviews-Yuki_Yama_Sushi-Kenvil_Morris_County_New_Jersey.html,"1034 US Route 46, Kenvil, NJ 07847"
722. Fattys,$,3.5,Fast Food,https://www.tripadvisor.com/Restaurant_Review-g60906-d4749438-Reviews-Fattys-Morristown_Morris_County_New_Jersey.html,"46 Morris St, Morristown, NJ 07960-3920"
723. 3 Brothers From Italy Pizza,,4.0,,https://www.tripadvisor.com/Restaurant_Review-g46335-d10825678-Reviews-3_Brothers_From_Italy_Pizza-Butler_Morris_County_New_Jersey.html,"1574 State Route 23 North, Butler, NJ 07405-1830"
724. Hunan Wok,$,3.5,Chinese,https://www.tripadvisor.com/Restaurant_Review-g60906-d6541516-Reviews-Hunan_Wok-Morristown_Morris_County_New_Jersey.html,"96 Elm St, Morristown, NJ 07960-7215"
725. Fragetti's Artisan Deli,$$ - $$$,4.5,American,https://www.tripadvisor.com/Restaurant_Review-g46872-d12699459-Reviews-Fragetti_s_Artisan_Deli-Towaco_Montville_Morris_County_New_Jersey.html,"634 Main Rd, Towaco, Montville, NJ 07045"
Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
726. Hansel 'n Griddle,,4.5,Italian,https://www.tripadvisor.com/Restaurant_Review-g46392-d14148804-Reviews-Hansel_n_Griddle-Denville_Morris_County_New_Jersey.html,"3000 State Route 10, Denville, NJ 07834-3421"
727. Office Tavern Grill,$$ - $$$,4.0,American,https://www.tripadvisor.com/Restaurant_Review-g46401-d19747799-Reviews-Office_Tavern_Grill-East_Hanover_Morris_County_New_Jersey.html,"240 State Route 10, East Hanover, NJ 07936"
728. Subway,,4.5,,https://www.tripadvisor.com/Restaurant_Review-g46355-d4629468-Reviews-Subway-Chester_Morris_County_New_Jersey.html,"153 US Highway 206 S, Chester, NJ 07930-2402"
729. Sam's Deli,,4.0,Fast Food,https://www.tripadvisor.com/Restaurant_Review-g46315-d4622608-Reviews-Sam_s_Deli-Boonton_Morris_County_New_Jersey.html,"927 Main St, Boonton, NJ 07005-1451"
730. Applebee's,,3.5,American,https://www.tripadvisor.com/Restaurant_Review-g46397-d10617424-Reviews-Applebee_s-Dover_Morris_County_New_Jersey.html,"435 US Highway 46, Dover, NJ 07801-3709"
731. Wah Yan Kitchen,$,3.5,Chinese,https://www.tripadvisor.com/Restaurant_Review-g46315-d4686643-Reviews-Wah_Yan_Kitchen-Boonton_Morris_County_New_Jersey.html,"601 Main St, Boonton, NJ 07005-1717"
732. Precious Chinese Cuisine,,3.5,Chinese,https://www.tripadvisor.com/Restaurant_Review-g46778-d3645663-Reviews-Precious_Chinese_Cuisine-Riverdale_Morris_County_New_Jersey.html,"72 Hamburg Turnpike #3, Riverdale, NJ 07457-1160"
733. Tropical Hut,,3.5,,https://www.tripadvisor.com/Restaurant_Review-g46715-d12248654-Reviews-Tropical_Hut-Parsippany_Morris_County_New_Jersey.html,"388 Us-46 Parsippany Shopping Plaza, Parsippany, NJ 07054-2315"
734. China Pavilion,,4.0,Chinese,https://www.tripadvisor.com/Restaurant_Review-g46392-d4197389-Reviews-China_Pavilion-Denville_Morris_County_New_Jersey.html,"276 E Main St, Denville, NJ 07834-2646"
735. Mountain Lakes Market,,4.5,American,https://www.tripadvisor.com/Restaurant_Review-g46653-d3823581-Reviews-Mountain_Lakes_Market-Mountain_Lakes_Morris_County_New_Jersey.html,"44 Midvale Rd, Mountain Lakes, NJ 07046-1312"
736. Montville Pizzeria & Restaurant,,3.5,Pizza,https://www.tripadvisor.com/Restaurant_Review-g46733-d4633842-Reviews-Montville_Pizzeria_Restaurant-Pine_Brook_Montville_Morris_County_New_Jersey.html,"263 Changebridge Rd, Pine Brook, Montville, NJ 07058-9555"
737. Rockaway Bagel & Deli,,4.0,Deli,https://www.tripadvisor.com/Restaurant_Review-g46783-d8376650-Reviews-Rockaway_Bagel_Deli-Rockaway_Morris_County_New_Jersey.html,"171 Green Pond Rd, Rockaway, NJ 07866-1228"
738. Savour Cafe & Eatery,,5.0,Cafe,https://www.tripadvisor.com/Restaurant_Review-g60906-d21347767-Reviews-Savour_Cafe_Eatery-Morristown_Morris_County_New_Jersey.html,"40 Morris St, Morristown, NJ 07960-3920"
739. Wendy's,,3.5,$,https://www.tripadvisor.com/Restaurant_Review-g46355-d4680742-Reviews-Wendy_s-Chester_Morris_County_New_Jersey.html,"35 U.S. Hwy 206 S., Chester, NJ 07930"
740. China One,,3.5,Chinese,https://www.tripadvisor.com/Restaurant_Review-g46392-d5049554-Reviews-China_One-Denville_Morris_County_New_Jersey.html,"12 Station Rd Ste 2, Denville, NJ 07834-2485"
741. Capital Craft,,3.5,"American, Brew Pub",https://www.tripadvisor.com/Restaurant_Review-g46401-d19492761-Reviews-Capital_Craft-East_Hanover_Morris_County_New_Jersey.html,"138 Route 10 West, East Hanover, NJ 07936"
742. Tiff's Grill & Ale House,$$ - $$$,3.0,"American, Pub",https://www.tripadvisor.com/Restaurant_Review-g46644-d4569037-Reviews-Tiff_s_Grill_Ale_House-Morris_Plains_Morris_County_New_Jersey.html,"231 Speedwell Ave, Morris Plains, NJ 07950-2308"
743. A&A Fine Foods,,5.0,,https://www.tripadvisor.com/Restaurant_Review-g46569-d15860069-Reviews-A_A_Fine_Foods-Lincoln_Park_Morris_County_New_Jersey.html,"191 Main St, Lincoln Park, NJ 07035-1715"
744. Starbucks,,4.0,"American, Cafe",https://www.tripadvisor.com/Restaurant_Review-g46778-d4730406-Reviews-Starbucks-Riverdale_Morris_County_New_Jersey.html,"94 Sr-23, Riverdale, NJ 07457"
745. Original Pizza,,4.0,,https://www.tripadvisor.com/Restaurant_Review-g46901-d15170955-Reviews-Original_Pizza-Washington_Township_Morris_County_New_Jersey.html,"297 Pascack Rd, Washington Township, NJ 07676-4809"
746. Blimpie,,3.5,$,https://www.tripadvisor.com/Restaurant_Review-g46847-d4623264-Reviews-Blimpie-Stirling_Morris_County_New_Jersey.html,"1001 Valley Rd, Stirling, NJ 07980-1543"
747. Szechuan Delite,,3.5,Chinese,https://www.tripadvisor.com/Restaurant_Review-g46644-d4999020-Reviews-Szechuan_Delite-Morris_Plains_Morris_County_New_Jersey.html,"44 Gibraltar Dr, Morris Plains, NJ 07950-1273"
748. Mediterranean Grill and Pizza,,5.0,,https://www.tripadvisor.com/Restaurant_Review-g60906-d20303526-Reviews-Mediterranean_Grill_and_Pizza-Morristown_Morris_County_New_Jersey.html,"117-119 Morris St, Morristown, NJ 07960-4106"
749. Asian Landing Chinese & Japanese Restaurant,,3.5,Chinese,https://www.tripadvisor.com/Restaurant_Review-g46552-d11905532-Reviews-Asian_Landing_Chinese_Japanese_Restaurant-Landing_Morris_County_New_Jersey.html,"149 Lakeside Blvd, Landing, NJ 07850-1121"
750. Natales,,4.5,Menu,https://www.tripadvisor.com/Restaurant_Review-g46441-d6563536-Reviews-Natales-Florham_Park_Morris_County_New_Jersey.html,"177 Columbia Tpke, Florham Park, NJ 07932-1350"
Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
751. Portugalo BBQ,$$ - $$$,4.0,"Seafood, Barbecue",https://www.tripadvisor.com/Restaurant_Review-g46401-d20248365-Reviews-Portugalo_BBQ-East_Hanover_Morris_County_New_Jersey.html,"3 Ronald Dr, East Hanover, NJ 07936-1420"
752. Taco Bell,$,3.5,Mexican,https://www.tripadvisor.com/Restaurant_Review-g46715-d4623822-Reviews-Taco_Bell-Parsippany_Morris_County_New_Jersey.html,"1560 US Highway 46, Parsippany, NJ 07054"
753. Hbar Morristown,$$ - $$$,4.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g60906-d10455987-Reviews-Hbar_Morristown-Morristown_Morris_County_New_Jersey.html,"194 Park Ave, Morristown, NJ 07960-4649"
754. Dough & Yolk Edit Menu,$$ - $$$,5.0,Pizza,https://www.tripadvisor.com/Restaurant_Review-g46441-d18966596-Reviews-Dough_Yolk_Edit_Menu-Florham_Park_Morris_County_New_Jersey.html,"184 Columbia Turnpike, Florham Park, NJ 07932-1314"
755. Lakeside Tavern,,5.0,,https://www.tripadvisor.com/Restaurant_Review-g46332-d20277787-Reviews-Lakeside_Tavern-Budd_Lake_Morris_County_New_Jersey.html,"331 Us-46, Budd Lake, NJ 07828-2814"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
756. Scoops,,5.0,,https://www.tripadvisor.com/Restaurant_Review-g46352-d20203825-Reviews-Scoops-Chatham_Morris_County_New_Jersey.html,"228 Main St, Chatham, NJ 07928-2411"
757. Whole Foods Market,$$ - $$$,5.0,"Fast Food, Healthy",https://www.tripadvisor.com/Restaurant_Review-g46715-d19337789-Reviews-Whole_Foods_Market-Parsippany_Morris_County_New_Jersey.html,"60 Waterview Blvd, Parsippany, NJ 07054-7611"
758. Green Point Juicery,,5.0,Healthy,https://www.tripadvisor.com/Restaurant_Review-g60906-d14984958-Reviews-Green_Point_Juicery-Morristown_Morris_County_New_Jersey.html,"28 Speedwell Ave, Morristown, NJ 07960-6802"
759. Rita's Italian Ice,,3.5,Italian,https://www.tripadvisor.com/Restaurant_Review-g46335-d4822680-Reviews-Rita_s_Italian_Ice-Butler_Morris_County_New_Jersey.html,"401 Main St, Butler, NJ 07405-1027"
760. Starbucks,,4.0,Cafe,https://www.tripadvisor.com/Restaurant_Review-g46349-d13483335-Reviews-Starbucks-Cedar_Knolls_Morris_County_New_Jersey.html,"178 E Hanover Ave Ste 101, Cedar Knolls, NJ 07927-2038"
761. Ossinos' Market,,5.0,,https://www.tripadvisor.com/Restaurant_Review-g46588-d20033752-Reviews-Ossinos_Market-Madison_Morris_County_New_Jersey.html,"258 Main St, Madison, NJ 07940-2210"
762. BurgerIM,,5.0,,https://www.tripadvisor.com/Restaurant_Review-g46715-d19610042-Reviews-BurgerIM-Parsippany_Morris_County_New_Jersey.html,"131 New Rd, Parsippany, NJ 07054-4208"
763. La Salsa Fresh Mexican Grill,,3.5,Mexican,https://www.tripadvisor.com/Restaurant_Review-g46783-d3734262-Reviews-La_Salsa_Fresh_Mexican_Grill-Rockaway_Morris_County_New_Jersey.html,"321 Mount Hope Ave, Rockaway, NJ 07866-1663"
764. Vinnie's Pizzeria and Ristorante,,4.5,"Italian, Pizza",https://www.tripadvisor.com/Restaurant_Review-g46315-d4433440-Reviews-Vinnie_s_Pizzeria_and_Ristorante-Boonton_Morris_County_New_Jersey.html,"406 Main St, Boonton, NJ 07005-1767"
765. Empower Nutrition,,5.0,,https://www.tripadvisor.com/Restaurant_Review-g46540-d19778425-Reviews-Empower_Nutrition-Kenvil_Morris_County_New_Jersey.html,"760 Route 46, Kenvil, NJ 07847-2643"
766. Adyar Ananda Bhavan A2B,,3.5,,https://www.tripadvisor.com/Restaurant_Review-g46715-d20326538-Reviews-Adyar_Ananda_Bhavan_A2B-Parsippany_Morris_County_New_Jersey.html,"3159 Us-46, Parsippany, NJ 07054-1224"
767. McDonald's,,3.5,Menu,https://www.tripadvisor.com/Restaurant_Review-g46438-d13074023-Reviews-McDonald_s-Flanders_Morris_County_New_Jersey.html,"293 Route 206, Flanders, NJ 07836"
768. Delectable Dogs,,5.0,Cajun & Creole,https://www.tripadvisor.com/Restaurant_Review-g46715-d6952965-Reviews-Delectable_Dogs-Parsippany_Morris_County_New_Jersey.html,"601 Jefferson Rd, Parsippany, NJ 07054-3790"
769. Chuck E. Cheese,,3.0,Pizza,https://www.tripadvisor.com/Restaurant_Review-g46401-d4253731-Reviews-Chuck_E_Cheese-East_Hanover_Morris_County_New_Jersey.html,"145 State Route 10, East Hanover, NJ 07936"
770. Panera Bread,,3.5,Menu,https://www.tripadvisor.com/Restaurant_Review-g46355-d15666939-Reviews-Panera_Bread-Chester_Morris_County_New_Jersey.html,"141 US Highway 206 S, Chester, NJ 07930"
771. Showplace Go-go Bar,,5.0,,https://www.tripadvisor.com/Restaurant_Review-g46397-d4478256-Reviews-Showplace_Go_go_Bar-Dover_Morris_County_New_Jersey.html,"347 S Salem St, Dover, NJ 07801-5627"
772. Nothing Bundt Cakes,,4.0,,https://www.tripadvisor.com/Restaurant_Review-g60906-d19323256-Reviews-Nothing_Bundt_Cakes-Morristown_Morris_County_New_Jersey.html,"170 E Hanover Ave Hanover Commons, Morristown, NJ 07960"
773. McDonald's,,3.5,,https://www.tripadvisor.com/Restaurant_Review-g46563-d4466717-Reviews-McDonald_s-Ledgewood_Morris_County_New_Jersey.html,"1117 US Highway 46, Ledgewood, NJ 07852"
774. China Garden,,5.0,,https://www.tripadvisor.com/Restaurant_Review-g46783-d15164903-Reviews-China_Garden-Rockaway_Morris_County_New_Jersey.html,"179 Route 46, Rockaway, NJ 07866-4046"
775. Fruited Plain Cafe,,4.5,Menu,https://www.tripadvisor.com/Restaurant_Review-g46715-d4640764-Reviews-Fruited_Plain_Cafe-Parsippany_Morris_County_New_Jersey.html,"959 US Highway 46, Parsippany, NJ 07054-3409"
776. Rita's Italian Ice,,3.5,Italian,https://www.tripadvisor.com/Restaurant_Review-g46727-d4977131-Reviews-Rita_s_Italian_Ice-Pequannock_Morris_County_New_Jersey.html,"225 Newark Pompton Tpke, Pequannock, NJ 07440-1318"
777. Crave City,,5.0,,https://www.tripadvisor.com/Restaurant_Review-g46639-d18313702-Reviews-Crave_City-Montville_Morris_County_New_Jersey.html,"6 Us-46 PineBrook Plaza, Montville, NJ 07058-9605"
778. Naranja Juice Bar,,5.0,Healthy,https://www.tripadvisor.com/Restaurant_Review-g46397-d16756176-Reviews-Naranja_Juice_Bar-Dover_Morris_County_New_Jersey.html,"6 S Warren St, Dover, NJ 07801-4545"
779. Subway,,4.5,Fast Food,https://www.tripadvisor.com/Restaurant_Review-g46315-d4623547-Reviews-Subway-Boonton_Morris_County_New_Jersey.html,"300 Wooton St, Boonton, NJ 07005"
780. Bonchon Chicken,,3.5,"Asian, Korean",https://www.tripadvisor.com/Restaurant_Review-g46715-d16675720-Reviews-Bonchon_Chicken-Parsippany_Morris_County_New_Jersey.html,"57 New Rd, Parsippany, NJ 07054-4206"
Chef Fredy's Table,$$$$,4.5,"American, Cajun & Creole",https://www.tripadvisor.com/Restaurant_Review-g60906-d648367-Reviews-Chef_Fredy_s_Table-Morristown_Morris_County_New_Jersey.html,"78 Speedwell Ave, Morristown, NJ 07960-6830"
781. Golden Jade Chinese Restaurant,,4.0,Chinese,https://www.tripadvisor.com/Restaurant_Review-g46727-d5083151-Reviews-Golden_Jade_Chinese_Restaurant-Pequannock_Morris_County_New_Jersey.html,"166 Newark Pompton Tpke, Pequannock, NJ 07440-1355"
782. Garden Rice Chinese Restaurant,,4.0,Chinese,https://www.tripadvisor.com/Restaurant_Review-g46352-d4613706-Reviews-Garden_Rice_Chinese_Restaurant-Chatham_Morris_County_New_Jersey.html,"234 Main St, Chatham, NJ 07928-2449"
783. Rivaaz Indian Cuisine,,3.5,,https://www.tripadvisor.com/Restaurant_Review-g46727-d19665820-Reviews-Rivaaz_Indian_Cuisine-Pequannock_Morris_County_New_Jersey.html,"23 New Jersey 23, Pequannock, NJ 7440"
784. Jersey Mike's Subs,,3.5,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g46352-d13897892-Reviews-Jersey_Mike_s_Subs-Chatham_Morris_County_New_Jersey.html,"641 Shunpike Rd, Chatham, NJ 07928-1567"
785. Waffles & Cream Cafe,,5.0,Cafe,https://www.tripadvisor.com/Restaurant_Review-g46715-d17305277-Reviews-Waffles_Cream_Cafe-Parsippany_Morris_County_New_Jersey.html,"148 Parsippany Rd, Parsippany, NJ 07054-4708"
Parsippany's Best Pizza,$$ - $$$,4.5,"Pizza, Italian",https://www.tripadvisor.com/Restaurant_Review-g46715-d7140424-Reviews-Parsippany_s_Best_Pizza-Parsippany_Morris_County_New_Jersey.html,"756 Route 46 West, Parsippany, NJ 07054"
786. Frank's Pizza,,3.5,$$ - $$$,https://www.tripadvisor.com/Restaurant_Review-g46783-d4652889-Reviews-Frank_s_Pizza-Rockaway_Morris_County_New_Jersey.html,"212 Enterprise Dr, Rockaway, NJ 07866-2157"
787. Tiff's Casual Grill & Bar,$$ - $$$,3.0,"American, Bar",https://www.tripadvisor.com/Restaurant_Review-g46727-d1069185-Reviews-Tiff_s_Casual_Grill_Bar-Pequannock_Morris_County_New_Jersey.html,"23 State Rt 23, Pequannock, NJ 07440-1406"
